day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;874800;PINA_COLADAS;14833;72;;;;;14836;72;;;;;14834.5;-227881.125
2;874900;BANANAS;4790;1;4789;30;;;4796;31;;;;;4793.0;4302.875
2;874900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;12404.0
2;874900;COCONUTS;7917;175;;;;;7920;175;;;;;7918.5;-80706.5
2;874900;PINA_COLADAS;14839;23;14838;81;;;14841;81;;;;;14840.0;-227456.375
2;875000;PINA_COLADAS;14837;92;;;;;14840;92;;;;;14838.5;-227559.15625
2;875000;BANANAS;4789;21;;;;;4796;21;;;;;4792.5;4311.1015625
2;875000;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;12440.0
2;875000;COCONUTS;7918;163;;;;;7921;163;;;;;7919.5;-81069.0
2;875100;BANANAS;4790;7;4789;20;;;4796;20;;;;;4793.0;4310.265625
2;875100;PEARLS;9998;7;9995;20;;;10005;20;;;;;10001.5;12440.0
2;875100;COCONUTS;7918;158;;;;;7921;158;;;;;7919.5;-81244.5
2;875100;PINA_COLADAS;14838;90;;;;;14841;90;;;;;14839.5;-227815.875
2;875200;BANANAS;4794;5;4790;1;4789;23;4796;24;;;;;4795.0;4305.0
2;875200;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;12440.0
2;875200;COCONUTS;7918;186;;;;;7921;186;;;;;7919.5;-81157.5
2;875200;PINA_COLADAS;14836;89;;;;;14839;89;;;;;14837.5;-227590.25
2;875300;PINA_COLADAS;14834;90;;;;;14837;90;;;;;14835.5;-227157.0
2;875300;PEARLS;9996;2;9995;26;;;9998;4;10002;6;10004;2;9997.0;12440.0
2;875300;BANANAS;4790;1;4789;26;;;4794;6;4796;28;;;4792.0;4304.640625
2;875300;COCONUTS;7917;219;;;;;7918;46;7920;219;;;7917.5;-80707.5
2;875400;PEARLS;9995;28;;;;;9998;1;10002;9;10005;28;9996.5;12448.0
2;875400;BANANAS;4789;28;;;;;4794;9;4796;28;;;4791.5;4308.65625
2;875400;COCONUTS;7916;42;7915;178;;;7918;178;;;;;7917.0;-79380.5
2;875400;PINA_COLADAS;14829;76;;;;;14832;76;;;;;14830.5;-226161.5
2;875500;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;12450.0
2;875500;BANANAS;4790;28;;;;;4797;28;;;;;4793.5;4289.09375
2;875500;COCONUTS;7915;202;;;;;7918;202;;;;;7916.5;-79360.0
2;875500;PINA_COLADAS;14830;31;14829;87;;;14832;87;;;;;14831.0;-226203.375
2;875600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;12450.0
2;875600;BANANAS;4790;22;;;;;4797;22;;;;;4793.5;4287.7734375
2;875600;COCONUTS;7914;186;;;;;7917;186;;;;;7915.5;-78788.5
2;875600;PINA_COLADAS;14828;92;;;;;14831;92;;;;;14829.5;-226084.0
2;875700;PINA_COLADAS;14824;88;;;;;14827;88;;;;;14825.5;-225555.375
2;875700;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;12450.0
2;875700;BANANAS;4790;24;;;;;4796;2;4797;22;;;4793.0;4293.03125
2;875700;COCONUTS;7913;180;;;;;7915;50;7916;130;;;7914.0;-77987.5
2;875800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;12450.0
2;875800;BANANAS;4790;22;;;;;4797;22;;;;;4793.5;4284.8046875
2;875800;COCONUTS;7912;154;;;;;7915;154;;;;;7913.5;-77711.5
2;875800;PINA_COLADAS;14821;106;;;;;14824;39;14825;67;;;14822.5;-225240.25
2;875900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;12450.0
2;875900;BANANAS;4790;29;;;;;4796;2;4797;27;;;4793.0;4294.9296875
2;875900;COCONUTS;7912;6;7911;138;;;7914;211;;;;;7913.0;-77213.0
2;875900;PINA_COLADAS;14819;108;;;;;14822;34;14823;74;;;14820.5;-225388.53125
2;876000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;12450.0
2;876000;COCONUTS;7913;154;;;;;7916;154;;;;;7914.5;-78181.5
2;876000;PINA_COLADAS;14820;74;;;;;14823;74;;;;;14821.5;-225514.5
2;876000;BANANAS;4790;24;;;;;4796;2;4797;22;;;4793.0;4294.703125
2;876100;PINA_COLADAS;14822;85;;;;;14823;30;14825;85;;;14822.5;-225378.875
2;876100;BANANAS;4791;29;;;;;4797;29;;;;;4794.0;4281.25
2;876100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;12450.0
2;876100;COCONUTS;7914;152;;;;;7917;152;;;;;7915.5;-78911.5
2;876200;BANANAS;4790;20;;;;;4797;20;;;;;4793.5;4286.78125
2;876200;PEARLS;9995;20;;;;;10000;4;10005;20;;;9997.5;12450.0
2;876200;COCONUTS;7914;160;;;;;7917;160;;;;;7915.5;-78788.5
2;876200;PINA_COLADAS;14822;39;14821;53;;;14824;39;14825;53;;;14823.0;-225409.75
2;876300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;12450.0
2;876300;COCONUTS;7915;214;;;;;7917;76;7918;138;;;7916.0;-79145.0
2;876300;PINA_COLADAS;14822;21;14821;73;;;14824;21;14825;73;;;14823.0;-225396.0
2;876300;BANANAS;4791;23;;;;;4797;24;;;;;4794.0;4281.671875
2;876400;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;12450.0
2;876400;COCONUTS;7913;79;7912;108;;;7915;187;;;;;7914.0;-77850.5
2;876400;PINA_COLADAS;14816;87;;;;;14819;87;;;;;14817.5;-225875.625
2;876400;BANANAS;4791;29;;;;;4797;29;;;;;4794.0;4277.875
2;876500;PINA_COLADAS;14815;85;;;;;14818;85;;;;;14816.5;-225960.5
2;876500;BANANAS;4791;28;;;;;4798;28;;;;;4794.5;4275.7734375
2;876500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;12450.0
2;876500;COCONUTS;7913;151;7912;106;;;7915;183;;;;;7914.0;-77905.5
2;876600;BANANAS;4791;23;;;;;4797;23;;;;;4794.0;4282.078125
2;876600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;12450.0
2;876600;COCONUTS;7912;204;;;;;7915;204;;;;;7913.5;-77672.5
2;876600;PINA_COLADAS;14815;82;;;;;14816;31;14818;82;;;14815.5;-227111.5
2;876700;PEARLS;9998;6;9995;30;;;10005;30;;;;;10001.5;12450.0
2;876700;COCONUTS;7913;180;;;;;7916;192;;;;;7914.5;-78406.5
2;876700;PINA_COLADAS;14819;85;;;;;14822;85;;;;;14820.5;-225815.5
2;876700;BANANAS;4791;7;4790;30;;;4797;30;;;;;4794.0;4285.7421875
2;876800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;12450.0
2;876800;COCONUTS;7913;210;;;;;7916;210;;;;;7914.5;-78182.5
2;876800;PINA_COLADAS;14817;99;;;;;14820;99;;;;;14818.5;-226449.5
2;876800;BANANAS;4790;32;;;;;4797;32;;;;;4793.5;4288.234375
2;876900;PINA_COLADAS;14819;91;;;;;14822;91;;;;;14820.5;-225901.5
2;876900;BANANAS;4791;3;4790;30;;;4797;30;;;;;4794.0;4287.3515625
2;876900;PEARLS;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;12450.0
2;876900;COCONUTS;7914;158;;;;;7916;56;7917;102;;;7915.0;-78584.0
2;877000;BANANAS;4790;30;;;;;4797;30;;;;;4793.5;4290.71875
2;877000;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;12450.0
2;877000;COCONUTS;7912;207;;;;;7915;207;;;;;7913.5;-77631.0
2;877000;PINA_COLADAS;14818;35;14817;64;;;14820;35;14821;64;;;14819.0;-226280.0
2;877100;PEARLS;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;12450.0
2;877100;COCONUTS;7913;60;7912;128;;;7915;188;;;;;7914.0;-77906.0
2;877100;PINA_COLADAS;14820;35;14819;66;;;14822;35;14823;66;;;14821.0;-225702.5
2;877100;BANANAS;4790;32;;;;;4796;32;;;;;4793.0;4301.2578125
2;877200;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;12470.0
2;877200;COCONUTS;7913;230;;;;;7916;230;;;;;7914.5;-78157.5
2;877200;PINA_COLADAS;14823;90;;;;;14826;90;;;;;14824.5;-224579.5
2;877200;BANANAS;4789;22;;;;;4796;22;;;;;4792.5;4307.4609375
2;877300;PINA_COLADAS;14824;105;;;;;14827;105;;;;;14825.5;-224370.5
2;877300;BANANAS;4789;23;;;;;4796;23;;;;;4792.5;4309.1015625
2;877300;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;12470.0
2;877300;COCONUTS;7913;225;;;;;7916;225;;;;;7914.5;-78282.5
2;877400;BANANAS;4789;28;;;;;4796;28;;;;;4792.5;4312.28125
2;877400;PEARLS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;12470.0
2;877400;COCONUTS;7914;201;;;;;7916;65;7917;136;;;7915.0;-78658.0
2;877400;PINA_COLADAS;14825;87;;;;;14828;87;;;;;14826.5;-224326.0
2;877500;COCONUTS;7915;66;7914;149;;;7917;215;;;;;7916.0;-79030.0
2;877500;PINA_COLADAS;14826;29;14825;56;;;14828;29;14829;56;;;14827.0;-224401.75
2;877500;PEARLS;9996;1;9995;24;;;10002;6;10004;1;10005;24;9999.0;12472.0
2;877500;BANANAS;4789;25;;;;;4794;6;4796;25;;;4791.5;4312.640625
2;877600;COCONUTS;7913;198;;;;;7915;77;7916;121;;;7914.0;-78016.0
2;877600;PINA_COLADAS;14822;28;14821;55;;;14825;83;;;;;14823.5;-224623.5
2;877600;PEARLS;9995;25;;;;;10002;8;10005;25;;;9998.5;12474.0
2;877600;BANANAS;4789;25;;;;;4793;8;4795;25;;;4791.0;4322.21875
2;877700;PINA_COLADAS;14824;89;;;;;14827;34;14828;55;;;14825.5;-224561.3125
2;877700;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;12474.0
2;877700;BANANAS;4793;3;4789;24;;;4795;2;4796;22;;;4794.0;4316.6953125
2;877700;COCONUTS;7913;162;;;;;7916;162;;;;;7914.5;-78291.5
2;877800;PEARLS;9998;6;9996;2;9995;29;10004;2;10005;29;;;10001.0;12474.0
2;877800;BANANAS;4790;6;4789;31;;;4795;2;4796;29;;;4792.5;4315.5625
2;877800;COCONUTS;7914;217;;;;;7917;217;;;;;7915.5;-78954.0
2;877800;PINA_COLADAS;14824;26;14823;69;;;14826;26;14827;69;;;14825.0;-224580.09375
2;877900;COCONUTS;7913;158;;;;;7916;158;;;;;7914.5;-78209.0
2;877900;PINA_COLADAS;14821;88;;;;;14824;88;;;;;14822.5;-224637.59375
2;877900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;12474.0
2;877900;BANANAS;4789;29;;;;;4795;2;4796;27;;;4792.0;4318.2578125
2;878000;COCONUTS;7912;147;;;;;7914;46;7915;101;;;7913.0;-77433.5
2;878000;PINA_COLADAS;14820;84;;;;;14823;84;;;;;14821.5;-224662.5
2;878000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;12474.0
2;878000;BANANAS;4789;29;;;;;4796;29;;;;;4792.5;4309.1953125
2;878100;PINA_COLADAS;14820;97;;;;;14823;97;;;;;14821.5;-224657.71875
2;878100;PEARLS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;12474.0
2;878100;BANANAS;4789;27;;;;;4794;1;4796;27;;;4791.5;4311.8515625
2;878100;COCONUTS;7911;173;;;;;7914;173;;;;;7912.5;-77022.0
2;878200;BANANAS;4789;27;;;;;4796;27;;;;;4792.5;4308.640625
2;878200;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;12474.0
2;878200;COCONUTS;7912;55;7911;107;;;7914;162;;;;;7913.0;-77230.0
2;878200;PINA_COLADAS;14822;105;;;;;14825;105;;;;;14823.5;-224618.75
2;878300;COCONUTS;7910;181;;;;;7913;181;;;;;7911.5;-76465.0
2;878300;PINA_COLADAS;14816;92;;;;;14819;92;;;;;14817.5;-224747.78125
2;878300;BANANAS;4790;8;4789;31;;;4795;31;;;;;4792.5;4319.9296875
2;878300;PEARLS;10002;1;9998;8;9996;2;10004;2;10005;29;;;10003.0;12474.0
2;878400;COCONUTS;7910;149;;;;;7911;5;7913;193;;;7910.5;-76670.5
2;878400;PINA_COLADAS;14817;87;;;;;14820;87;;;;;14818.5;-224774.25
2;878400;BANANAS;4789;1;4788;20;;;4795;21;;;;;4792.0;4326.0546875
2;878400;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;12476.0
2;878500;PINA_COLADAS;14816;98;;;;;14819;98;;;;;14817.5;-224885.375
2;878500;BANANAS;4788;23;;;;;4789;1;4795;23;;;4788.5;4329.5625
2;878500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;12476.0
2;878500;COCONUTS;7910;175;;;;;7912;61;7913;114;;;7911.0;-76145.5
2;878600;BANANAS;4789;1;4788;21;;;4790;1;4791;2;4795;22;4789.5;4324.640625
2;878600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;12476.0
2;878600;COCONUTS;7910;161;;;;;7913;161;;;;;7911.5;-76478.5
2;878600;PINA_COLADAS;14816;39;14815;74;;;14818;39;14819;74;;;14817.0;-224953.125
2;878700;PINA_COLADAS;14814;107;;;;;14817;107;;;;;14815.5;-225117.625
2;878700;BANANAS;4789;32;;;;;4795;26;;;;;4792.0;4323.9140625
2;878700;PEARLS;9998;1;9996;1;9995;25;10004;1;10005;25;;;10001.0;12476.0
2;878700;COCONUTS;7910;197;;;;;7913;197;;;;;7911.5;-76536.0
2;878800;PINA_COLADAS;14817;33;14816;65;;;14819;33;14820;65;;;14818.0;-224844.5
2;878800;BANANAS;4788;30;;;;;4795;30;;;;;4791.5;4327.734375
2;878800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;12476.0
2;878800;COCONUTS;7911;190;;;;;7913;42;7914;148;;;7912.0;-76835.0
2;878900;PINA_COLADAS;14817;84;;;;;14820;84;;;;;14818.5;-224740.5
2;878900;BANANAS;4789;1;4788;24;;;4795;25;;;;;4792.0;4325.21875
2;878900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;12476.0
2;878900;COCONUTS;7910;184;;;;;7913;184;;;;;7911.5;-76583.0
2;879000;BANANAS;4789;22;;;;;4796;22;;;;;4792.5;4313.9375
2;879000;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;12476.0
2;879000;COCONUTS;7911;150;;;;;7914;150;;;;;7912.5;-77104.0
2;879000;PINA_COLADAS;14820;36;14819;35;14818;52;14822;87;;;;;14821.0;-224588.375
2;879100;PINA_COLADAS;14820;99;;;;;14823;99;;;;;14821.5;-224488.125
2;879100;BANANAS;4790;1;4789;22;;;4796;23;;;;;4793.0;4305.984375
2;879100;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;12476.0
2;879100;COCONUTS;7912;220;;;;;7914;79;7915;141;;;7913.0;-77414.0
2;879200;PINA_COLADAS;14822;108;;;;;14825;108;;;;;14823.5;-224343.375
2;879200;BANANAS;4790;31;;;;;4796;31;;;;;4793.0;4303.375
2;879200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;12476.0
2;879200;COCONUTS;7913;41;7912;106;;;7915;147;;;;;7914.0;-77929.0
2;879300;PINA_COLADAS;14822;107;;;;;14825;107;;;;;14823.5;-224342.125
2;879300;BANANAS;4790;30;;;;;4796;2;4797;28;;;4793.0;4299.7734375
2;879300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;12476.0
2;879300;COCONUTS;7913;172;;;;;7916;172;;;;;7914.5;-78264.5
2;879400;BANANAS;4791;10;4790;28;;;4797;28;;;;;4794.0;4295.828125
2;879400;PEARLS;9998;10;9995;28;;;10005;28;;;;;10001.5;12476.0
2;879400;COCONUTS;7914;58;7913;103;;;7916;161;;;;;7915.0;-78418.5
2;879400;PINA_COLADAS;14825;101;;;;;14828;101;;;;;14826.5;-224568.1875
2;879500;PINA_COLADAS;14825;113;;;;;14828;113;;;;;14826.5;-224740.375
2;879500;BANANAS;4790;26;;;;;4796;26;;;;;4793.0;4302.0625
2;879500;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;12476.0
2;879500;COCONUTS;7915;121;7914;128;;;7917;204;;;;;7916.0;-79060.0
2;879600;PINA_COLADAS;14826;24;14825;52;;;14828;24;14829;52;;;14827.0;-224775.25
2;879600;BANANAS;4789;27;;;;;4796;27;;;;;4792.5;4310.1171875
2;879600;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;12476.0
2;879600;COCONUTS;7915;156;;;;;7917;45;7918;111;;;7916.0;-79162.0
2;879700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;12476.0
2;879700;BANANAS;4788;25;;;;;4795;25;;;;;4791.5;4328.2578125
2;879700;COCONUTS;7914;76;7913;101;;;7916;177;;;;;7915.0;-78430.0
2;879700;PINA_COLADAS;14824;106;;;;;14827;106;;;;;14825.5;-224822.1875
2;879800;PEARLS;9996;1;9995;30;;;9998;4;10004;1;10005;30;9997.0;12476.0
2;879800;BANANAS;4789;1;4788;30;;;4795;31;;;;;4792.0;4326.5
2;879800;COCONUTS;7916;133;7915;146;;;7918;202;;;;;7917.0;-79617.0
2;879800;PINA_COLADAS;14830;102;;;;;14833;102;;;;;14831.5;-225920.5
2;879900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;12484.0
2;879900;BANANAS;4788;29;;;;;4794;29;;;;;4791.0;4340.8125
2;879900;COCONUTS;7916;213;;;;;7919;213;;;;;7917.5;-79994.5
2;879900;PINA_COLADAS;14832;82;;;;;14835;82;;;;;14833.5;-226921.0
2;880000;PINA_COLADAS;14832;102;;;;;14833;37;14835;102;;;14832.5;-226867.0
2;880000;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;12484.0
2;880000;BANANAS;4788;28;;;;;4794;28;;;;;4791.0;4341.828125
2;880000;COCONUTS;7917;59;7916;137;;;7919;196;;;;;7918.0;-80317.5
2;880100;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;12484.0
2;880100;BANANAS;4788;23;;;;;4795;23;;;;;4791.5;4332.3828125
2;880100;COCONUTS;7917;184;;;;;7920;184;;;;;7918.5;-80570.5
2;880100;PINA_COLADAS;14832;38;14831;68;;;14835;106;;;;;14833.5;-226770.5
2;880200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;12486.0
2;880200;BANANAS;4792;5;4788;28;;;4795;28;;;;;4793.5;4331.8359375
2;880200;COCONUTS;7917;197;;;;;7920;197;;;;;7918.5;-80698.5
2;880200;PINA_COLADAS;14835;27;14834;67;;;14837;27;14838;67;;;14836.0;-227601.0
2;880300;PEARLS;9996;1;9995;30;;;9998;2;10004;1;10005;30;9997.0;12486.0
2;880300;BANANAS;4788;31;;;;;4794;31;;;;;4791.0;4342.921875
2;880300;COCONUTS;7916;183;;;;;7918;78;7919;105;;;7917.0;-79847.0
2;880300;PINA_COLADAS;14832;98;;;;;14835;98;;;;;14833.5;-226927.0
2;880400;PINA_COLADAS;14834;94;;;;;14837;94;;;;;14835.5;-227511.5
2;880400;PEARLS;9995;22;;;;;10002;7;10005;22;;;9998.5;12490.0
2;880400;BANANAS;4787;22;;;;;4792;7;4794;22;;;4789.5;4352.375
2;880400;COCONUTS;7917;53;7916;120;;;7919;173;;;;;7918.0;-80223.0
2;880500;BANANAS;4788;25;;;;;4794;25;;;;;4791.0;4343.2421875
2;880500;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;12490.0
2;880500;COCONUTS;7915;184;;;;;7917;78;7918;106;;;7916.0;-79223.0
2;880500;PINA_COLADAS;14833;21;14832;73;;;14835;21;14836;73;;;14834.0;-227048.0
2;880600;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;12490.0
2;880600;COCONUTS;7914;215;;;;;7917;215;;;;;7915.5;-78984.5
2;880600;BANANAS;4788;26;;;;;4793;5;4794;26;;;4790.5;4339.828125
2;880600;PINA_COLADAS;14831;34;14830;90;;;14833;90;;;;;14832.0;-226291.5
2;880700;BANANAS;4788;23;;;;;4795;23;;;;;4791.5;4334.0703125
2;880700;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;12490.0
2;880700;COCONUTS;7914;62;7913;132;;;7916;194;;;;;7915.0;-78500.5
2;880700;PINA_COLADAS;14829;109;;;;;14832;39;14833;70;;;14830.5;-226089.5
2;880800;PINA_COLADAS;14826;106;;;;;14829;38;14830;68;;;14827.5;-225186.5
2;880800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;12490.0
2;880800;COCONUTS;7914;200;;;;;7916;63;7917;137;;;7915.0;-78575.0
2;880800;BANANAS;4789;1;4788;30;;;4795;31;;;;;4792.0;4326.6171875
2;880900;BANANAS;4789;25;;;;;4796;25;;;;;4792.5;4317.09375
2;880900;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;12490.0
2;880900;COCONUTS;7915;203;;;;;7918;203;;;;;7916.5;-79397.5
2;880900;PINA_COLADAS;14830;88;;;;;14831;37;14833;88;;;14830.5;-226210.5
2;881000;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;12490.0
2;881000;COCONUTS;7915;210;;;;;7917;62;7918;148;;;7916.0;-79218.0
2;881000;BANANAS;4789;29;;;;;4795;29;;;;;4792.0;4322.515625
2;881000;PINA_COLADAS;14829;28;14828;65;;;14831;28;14832;65;;;14830.0;-225853.5
2;881100;BANANAS;4788;23;;;;;4793;2;4794;2;4795;22;4790.5;4336.625
2;881100;PEARLS;9996;2;9995;22;;;10002;2;10004;2;10005;22;9999.0;12490.0
2;881100;COCONUTS;7915;224;;;;;7917;77;7918;147;;;7916.0;-79203.5
2;881100;PINA_COLADAS;14829;88;;;;;14832;88;;;;;14830.5;-225943.0
2;881200;PINA_COLADAS;14832;24;14831;63;;;14834;24;14835;63;;;14833.0;-226745.5
2;881200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;12490.0
2;881200;COCONUTS;7916;164;;;;;7919;164;;;;;7917.5;-79903.0
2;881200;BANANAS;4788;25;;;;;4789;11;4795;25;;;4788.5;4335.9921875
2;881300;BANANAS;4788;30;;;;;4794;1;4795;29;;;4791.0;4335.40625
2;881300;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;12490.0
2;881300;COCONUTS;7916;199;;;;;7919;199;;;;;7917.5;-79963.0
2;881300;PINA_COLADAS;14832;27;14831;53;;;14834;39;14835;53;;;14833.0;-226735.0
2;881400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;12490.0
2;881400;COCONUTS;7916;174;;;;;7919;174;;;;;7917.5;-80052.5
2;881400;BANANAS;4788;26;;;;;4794;26;;;;;4791.0;4341.0703125
2;881400;PINA_COLADAS;14831;35;14830;64;;;14833;35;14834;64;;;14832.0;-226410.0
2;881500;BANANAS;4787;22;;;;;4794;22;;;;;4790.5;4351.421875
2;881500;PEARLS;9996;1;9995;21;;;9998;12;10004;1;10005;21;9997.0;12490.0
2;881500;COCONUTS;7916;45;7915;133;;;7918;178;;;;;7917.0;-79669.5
2;881500;PINA_COLADAS;14828;39;14827;51;;;14830;39;14831;51;;;14829.0;-225530.0
2;881600;PINA_COLADAS;14831;85;;;;;14834;85;;;;;14832.5;-226513.5
2;881600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;12514.0
2;881600;COCONUTS;7917;80;7916;109;;;7919;189;;;;;7918.0;-80315.5
2;881600;BANANAS;4787;22;;;;;4794;22;;;;;4790.5;4350.015625
2;881700;BANANAS;4787;1;4786;26;;;4791;5;4793;27;;;4789.0;4366.7578125
2;881700;PEARLS;10000;5;9996;1;9995;26;10002;5;10004;1;10005;26;10001.0;12514.0
2;881700;COCONUTS;7916;163;;;;;7918;43;7919;120;;;7917.0;-79839.5
2;881700;PINA_COLADAS;14834;11;14832;91;;;14835;91;;;;;14834.5;-226848.5
2;881800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;12514.0
2;881800;COCONUTS;7916;147;;;;;7919;147;;;;;7917.5;-80071.5
2;881800;BANANAS;4787;20;;;;;4794;20;;;;;4790.5;4357.0
2;881800;PINA_COLADAS;14833;89;;;;;14836;89;;;;;14834.5;-227097.0
2;881900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;12514.0
2;881900;BANANAS;4787;22;;;;;4793;1;4794;21;;;4790.0;4355.015625
2;881900;COCONUTS;7917;161;;;;;7920;161;;;;;7918.5;-80601.5
2;881900;PINA_COLADAS;14837;11;14836;66;14835;59;14838;27;14839;59;;;14837.5;-227927.5
2;882000;PINA_COLADAS;14837;82;;;;;14838;22;14840;82;;;14837.5;-228346.0
2;882000;COCONUTS;7918;175;;;;;7920;74;7921;101;;;7919.0;-81055.0
2;882000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;12550.0
2;882000;BANANAS;4787;27;;;;;4793;27;;;;;4790.0;4363.7578125
2;882100;PEARLS;10000;4;9996;2;9995;27;10004;2;10005;27;;;10002.0;12550.0
2;882100;BANANAS;4787;29;;;;;4794;29;;;;;4790.5;4351.4375
2;882100;COCONUTS;7918;213;;;;;7921;213;;;;;7919.5;-81081.0
2;882100;PINA_COLADAS;14837;91;;;;;14840;91;;;;;14838.5;-228438.5
2;882200;COCONUTS;7917;172;;;;;7919;41;7920;131;;;7918.0;-80376.5
2;882200;PEARLS;9996;2;9995;30;;;10002;2;10004;2;10005;30;9999.0;12550.0
2;882200;BANANAS;4788;2;4787;30;;;4790;5;4792;2;4794;32;4789.0;4345.4453125
2;882200;PINA_COLADAS;14838;93;;;;;14841;93;;;;;14839.5;-228707.5
2;882300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;12550.0
2;882300;BANANAS;4788;20;;;;;4795;21;;;;;4791.5;4338.578125
2;882300;COCONUTS;7917;210;;;;;7918;61;7919;74;7920;136;7917.5;-80434.5
2;882300;PINA_COLADAS;14839;103;;;;;14842;103;;;;;14840.5;-228981.0
2;882400;PINA_COLADAS;14837;105;;;;;14840;35;14841;70;;;14838.5;-228482.5
2;882400;COCONUTS;7917;194;;;;;7919;194;;;;;7918.0;-80341.0
2;882400;PEARLS;9996;2;9995;27;;;10002;9;10004;2;10005;27;9999.0;12550.0
2;882400;BANANAS;4788;28;;;;;4792;9;4794;29;;;4790.0;4340.390625
2;882500;PEARLS;9996;2;9995;22;;;9998;4;10004;2;10005;22;9997.0;12554.0
2;882500;BANANAS;4788;24;;;;;4794;2;4795;22;;;4791.0;4336.78125
2;882500;COCONUTS;7919;76;7918;213;;;7921;213;;;;;7920.0;-81146.0
2;882500;PINA_COLADAS;14839;90;;;;;14842;90;;;;;14840.5;-228887.0
2;882600;COCONUTS;7917;198;;;;;7920;198;;;;;7918.5;-80753.0
2;882600;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;12562.0
2;882600;BANANAS;4788;27;;;;;4794;27;;;;;4791.0;4341.7265625
2;882600;PINA_COLADAS;14838;95;;;;;14841;24;14842;71;;;14839.5;-228795.0
2;882700;BANANAS;4788;29;;;;;4792;3;4794;29;;;4790.0;4343.1328125
2;882700;PEARLS;9996;2;9995;27;;;10002;3;10004;2;10005;27;9999.0;12562.0
2;882700;COCONUTS;7917;195;;;;;7919;76;7920;119;;;7918.0;-80354.5
2;882700;PINA_COLADAS;14837;89;;;;;14840;25;14841;64;;;14838.5;-228494.5
